date,ind,rain,ind,maxt,ind,mint,gmin,soil
24-Sep-21,0,2.5, , , , , , 
25-Sep-21,0,6.2, , , , , , 
26-Sep-21,0,7.2, , , , , , 
27-Sep-21,0,4.4, , , , , , 
28-Sep-21,1,5.2, , , , , , 
29-Sep-21,1,10.4, , , , , , 
30-Sep-21,0,8.8, , , , , , 
01-Oct-21,0,13.3, , , , , , 
02-Oct-21,0,13.8, , , , , , 
03-Oct-21,0,5.8, , , , , , 
04-Oct-21,0,12.1, , , , , , 
05-Oct-21,0,0.5, , , , , , 
06-Oct-21,0,22.6, , , , , , 
07-Oct-21,0,16.1, , , , , , 
08-Oct-21,0,24.5, , , , , , 
09-Oct-21,0,0, , , , , , 
10-Oct-21,0,0, , , , , , 
11-Oct-21,0,0, , , , , , 
12-Oct-21,0,0, , , , , , 
13-Oct-21,0,0, , , , , , 
14-Oct-21,0,3.1, , , , , , 
15-Oct-21,4,0, , , , , , 
16-Oct-21,0,3, , , , , , 
17-Oct-21,0,2.2, , , , , , 
18-Oct-21,0,18.1, , , , , , 
19-Oct-21,0,1.1, , , , , , 
20-Oct-21,0,2.9, , , , , , 
21-Oct-21,0,0.9, , , , , , 
22-Oct-21,0,4.8, , , , , , 
23-Oct-21,0,8, , , , , , 
24-Oct-21,0,3.9, , , , , , 
25-Oct-21,0,10, , , , , , 
26-Oct-21,0,8.2, , , , , , 
27-Oct-21,0,0.2, , , , , , 
28-Oct-21,0,8.3, , , , , , 
29-Oct-21,0,11.1, , , , , , 
30-Oct-21,0,4.4, , , , , , 
31-Oct-21,0,14.6, , , , , , 
01-Nov-21,0,6.9, , , , , , 
02-Nov-21,0,1.3, , , , , , 
03-Nov-21,0,1.3, , , , , , 
04-Nov-21,0,1.5, , , , , , 
05-Nov-21,0,3.6, , , , , , 
06-Nov-21,0,0.9, , , , , , 
07-Nov-21,0,7.4, , , , , , 
08-Nov-21,0,8.6, , , , , , 
09-Nov-21,0,0.4, , , , , , 
10-Nov-21,0,0, , , , , , 
11-Nov-21,0,12.5, , , , , , 
12-Nov-21,0,0.7, , , , , , 
13-Nov-21,0,5.7, , , , , , 
14-Nov-21,0,8.1, , , , , , 
15-Nov-21,0,1.2, , , , , , 
16-Nov-21,0,4.3, , , , , , 
17-Nov-21,0,4.2, , , , , , 
18-Nov-21,0,0.2, , , , , , 
19-Nov-21,0,1.8, , , , , , 
20-Nov-21,0,0.4, , , , , , 
21-Nov-21,0,0.2, , , , , , 
22-Nov-21,0,0.1, , , , , , 
23-Nov-21,0,2.1, , , , , , 
24-Nov-21,0,2.2, , , , , , 
25-Nov-21,0,3.6, , , , , , 
26-Nov-21,0,2.8, , , , , , 
27-Nov-21,0,4.4, , , , , , 
28-Nov-21,0,2.2, , , , , , 
29-Nov-21,0,1.6, , , , , , 
30-Nov-21,0,18.4, , , , , , 
01-Dec-21,0,1.2, , , , , , 
02-Dec-21,0,11.9, , , , , , 
03-Dec-21,0,2.2, , , , , , 
04-Dec-21,0,2.1, , , , , , 
05-Dec-21,0,2.2, , , , , , 
06-Dec-21,0,17, , , , , , 
07-Dec-21,0,17.9, , , , , , 
08-Dec-21,0,2.1, , , , , , 
09-Dec-21,0,6.6, , , , , , 
10-Dec-21,0,6, , , , , , 
11-Dec-21,0,2.1, , , , , , 
12-Dec-21,0,1.4, , , , , , 
13-Dec-21,0,0.2, , , , , , 
14-Dec-21,0,2.1, , , , , , 
15-Dec-21,0,6.5, , , , , , 
16-Dec-21,0,0, , , , , , 
17-Dec-21,0,0, , , , , , 
18-Dec-21,0,0, , , , , , 
19-Dec-21,0,0, , , , , , 
20-Dec-21,4,0, , , , , , 
21-Dec-21,0,2, , , , , , 
22-Dec-21,0,2.4, , , , , , 
23-Dec-21,0,0.2, , , , , , 
24-Dec-21,0,3.7, , , , , , 
25-Dec-21,0,13.1, , , , , , 
26-Dec-21,0,1.5, , , , , , 
27-Dec-21,0,0.3, , , , , , 
28-Dec-21,0,4.6, , , , , , 
29-Dec-21,0,2.5, , , , , , 
30-Dec-21,0,26.7, , , , , , 
31-Dec-21,0,3.8, , , , , , 
01-Jan-22,0,2.9, , , , , , 
02-Jan-22,0,6, , , , , , 
03-Jan-22,0,11.7, , , , , , 
04-Jan-22,0,0.3, , , , , , 
05-Jan-22,0,7.4, , , , , , 
06-Jan-22,0,9.1, , , , , , 
07-Jan-22,0,10.2, , , , , , 
08-Jan-22,0,7, , , , , , 
09-Jan-22,0,3.1, , , , , , 
10-Jan-22,0,2.3, , , , , , 
11-Jan-22,0,0.3, , , , , , 
12-Jan-22,4,0, , , , , , 
13-Jan-22,0,0.5, , , , , , 
14-Jan-22,4,0, , , , , , 
15-Jan-22,0,0.4, , , , , , 
16-Jan-22,0,0, , , , , , 
17-Jan-22,0,3.4, , , , , , 
18-Jan-22,0,2.6, , , , , , 
19-Jan-22,0,0.4, , , , , , 
20-Jan-22,0,0.1, , , , , , 
21-Jan-22,0,0.5, , , , , , 
22-Jan-22,0,0.5, , , , , , 
23-Jan-22,0,0.9, , , , , , 
24-Jan-22,0,0, , , , , , 
25-Jan-22,0,0, , , , , , 
26-Jan-22,0,2.8, , , , , , 
27-Jan-22,0,0.9, , , , , , 
28-Jan-22,0,2.2, , , , , , 
29-Jan-22,0,0.5, , , , , , 
30-Jan-22,0,5.5, , , , , , 
31-Jan-22,0,0.7, , , , , , 
01-Feb-22,0,0.5, , , , , , 
02-Feb-22,0,0.9, , , , , , 
03-Feb-22,0,7.1, , , , , , 
04-Feb-22,0,2.1, , , , , , 
05-Feb-22,0,6.2, , , , , , 
06-Feb-22,0,1.5, , , , , , 
07-Feb-22,0,4.5, , , , , , 
08-Feb-22,0,1.1, , , , , , 
09-Feb-22,0,1.6, , , , , , 
10-Feb-22,0,0.7, , , , , , 
11-Feb-22,0,13.1, , , , , , 
12-Feb-22,0,10.1, , , , , , 
13-Feb-22,0,7.1, , , , , , 
14-Feb-22,0,9.2, , , , , , 
15-Feb-22,0,15.1, , , , , , 
16-Feb-22,0,5.7, , , , , , 
17-Feb-22,0,15.6, , , , , , 
18-Feb-22,0,8.4, , , , , , 
19-Feb-22,0,9.6, , , , , , 
20-Feb-22,0,3.6, , , , , , 
21-Feb-22,0,8.6, , , , , , 
22-Feb-22,0,1.8, , , , , , 
23-Feb-22,0,11.5, , , , , , 
24-Feb-22,0,2.2, , , , , , 
25-Feb-22,0,0.4, , , , , , 
26-Feb-22,0,11.2, , , , , , 
27-Feb-22,0,2.8, , , , , , 
28-Feb-22,0,1, , , , , , 
01-Mar-22,4,0, , , , , , 
02-Mar-22,0,1.1, , , , , , 
03-Mar-22,0,3.5, , , , , , 
04-Mar-22,0,0.3, , , , , , 
05-Mar-22,0,0, , , , , , 
06-Mar-22,0,0, , , , , , 
07-Mar-22,0,0, , , , , , 
08-Mar-22,0,17.5, , , , , , 
09-Mar-22,0,0, , , , , , 
10-Mar-22,0,2.1, , , , , , 
11-Mar-22,0,0.3, , , , , , 
12-Mar-22,0,14.1, , , , , , 
13-Mar-22,0,8.7, , , , , , 
14-Mar-22,0,0.4, , , , , , 
15-Mar-22,0,13, , , , , , 
16-Mar-22,0,2.1, , , , , , 
17-Mar-22,0,1, , , , , , 
18-Mar-22,0,0, , , , , , 
19-Mar-22,0,0, , , , , , 
20-Mar-22,0,0, , , , , , 
21-Mar-22,0,0, , , , , , 
22-Mar-22,0,0, , , , , , 
23-Mar-22,0,0.4, , , , , , 
24-Mar-22,0,0, , , , , , 
25-Mar-22,0,0, , , , , , 
26-Mar-22,0,0, , , , , , 
27-Mar-22,0,0, , , , , , 
28-Mar-22,0,0, , , , , , 
29-Mar-22,0,0, , , , , , 
30-Mar-22,0,0, , , , , , 
31-Mar-22,0,1.3, , , , , , 
01-Apr-22,0,0.7, , , , , , 
02-Apr-22,0,0.2, , , , , , 
03-Apr-22,0,7.7, , , , , , 
04-Apr-22,0,0.7, , , , , , 
05-Apr-22,0,6.2, , , , , , 
06-Apr-22,0,4.2, , , , , , 
07-Apr-22,1,1.3, , , , , , 
08-Apr-22,1,1.4, , , , , , 
09-Apr-22,4,0, , , , , , 
10-Apr-22,0,0.9, , , , , , 
11-Apr-22,0,1.2, , , , , , 
12-Apr-22,0,4.2, , , , , , 
13-Apr-22,0,3, , , , , , 
14-Apr-22,0,1.5, , , , , , 
15-Apr-22,4,0, , , , , , 
16-Apr-22,0,5.7, , , , , , 
17-Apr-22,0,9.6, , , , , , 
18-Apr-22,0,5.4, , , , , , 
19-Apr-22,0,1.9, , , , , , 
20-Apr-22,4,0, , , , , , 
21-Apr-22,0,0, , , , , , 
22-Apr-22,0,0, , , , , , 
23-Apr-22,0,0, , , , , , 
24-Apr-22,0,0, , , , , , 
25-Apr-22,0,0, , , , , , 
26-Apr-22,0,0, , , , , , 
27-Apr-22,0,0, , , , , , 
28-Apr-22,0,0, , , , , , 
29-Apr-22,0,3, , , , , , 
30-Apr-22,0,3.1, , , , , , 
01-May-22,0,0.4, , , , , , 
02-May-22,0,0, , , , , , 
03-May-22,0,1.3, , , , , , 
04-May-22,0,0.2, , , , , , 
05-May-22,0,12.3, , , , , , 
06-May-22,0,5.5, , , , , , 
07-May-22,1,0, , , , , , 
08-May-22,1,15.1, , , , , , 
09-May-22,1,11.5, , , , , , 
10-May-22,0,5, , , , , , 
11-May-22,0,0.5, , , , , , 
12-May-22,0,2.6, , , , , , 
13-May-22,4,0, , , , , , 
14-May-22,0,0, , , , , , 
15-May-22,0,2.3, , , , , , 
16-May-22,0,0.5, , , , , , 
17-May-22,0,5.2, , , , , , 
18-May-22,0,6.9, , , , , , 
19-May-22,0,16.3, , , , , , 
20-May-22,0,5.8, , , , , , 
21-May-22,0,7.3, , , , , , 
22-May-22,0,1.3, , , , , , 
23-May-22,0,2.8, , , , , , 
24-May-22,0,4.5, , , , , , 
25-May-22,0,2.8, , , , , , 
26-May-22,0,0, , , , , , 
27-May-22,0,0, , , , , , 
28-May-22,0,0, , , , , , 
29-May-22,0,0, , , , , , 
30-May-22,0,2.4, , , , , , 
31-May-22,0,1.2, , , , , , 
01-Jun-22,0,1.9, , , , , , 
02-Jun-22,0,2.8, , , , , , 
03-Jun-22,0,0, , , , , , 
04-Jun-22,0,0, , , , , , 
05-Jun-22,0,0, , , , , , 
06-Jun-22,0,0.8, , , , , , 
07-Jun-22,0,6.6, , , , , , 
08-Jun-22,0,3.3, , , , , , 
09-Jun-22,0,1.5, , , , , , 
10-Jun-22,0,2.2, , , , , , 
11-Jun-22,0,6.6, , , , , , 
12-Jun-22,0,0.5, , , , , , 
13-Jun-22,0,4.1, , , , , , 
14-Jun-22,0,0.7, , , , , , 
15-Jun-22,0,7.7, , , , , , 
16-Jun-22,0,16.6, , , , , , 
17-Jun-22,0,0, , , , , , 
18-Jun-22,0,2.1, , , , , , 
19-Jun-22,0,0, , , , , , 
20-Jun-22,0,1.1, , , , , , 
21-Jun-22,0,0.3, , , , , , 
22-Jun-22,0,1.6, , , , , , 
23-Jun-22,0,11.1, , , , , , 
24-Jun-22,0,11.5, , , , , , 
25-Jun-22,0,28.5, , , , , , 
26-Jun-22,0,3.4, , , , , , 
27-Jun-22,0,19.1, , , , , , 
28-Jun-22,0,6, , , , , , 
29-Jun-22,0,0.5, , , , , , 
30-Jun-22,0,1.2, , , , , , 
01-Jul-22,0,3.8, , , , , , 
02-Jul-22,1,2.1, , , , , , 
03-Jul-22,1,0.8, , , , , , 
04-Jul-22,0,0.7, , , , , , 
05-Jul-22,0,0.1, , , , , , 
06-Jul-22,0,0.3, , , , , , 
07-Jul-22,4,0, , , , , , 
08-Jul-22,0,0.9, , , , , , 
09-Jul-22,4,0, , , , , , 
10-Jul-22,0,0, , , , , , 
11-Jul-22,0,2.6, , , , , , 
12-Jul-22,0,0, , , , , , 
13-Jul-22,0,0, , , , , , 
14-Jul-22,0,0.5, , , , , , 
15-Jul-22,4,0, , , , , , 
16-Jul-22,4,0, , , , , , 
17-Jul-22,4,0, , , , , , 
18-Jul-22,4,0, , , , , , 
19-Jul-22,4,0, , , , , , 
20-Jul-22,0,0, , , , , , 
21-Jul-22,0,0, , , , , , 
22-Jul-22,0,6.1, , , , , , 
23-Jul-22,0,9.8, , , , , , 
24-Jul-22,0,4.5, , , , , , 
25-Jul-22,0,0.5, , , , , , 
26-Jul-22,0,0, , , , , , 
27-Jul-22,4,0, , , , , , 
28-Jul-22,0,0.1, , , , , , 
29-Jul-22,0,6.7, , , , , , 
30-Jul-22,0,0.2, , , , , , 
31-Jul-22,0,0, , , , , , 
01-Aug-22,0,21.1, , , , , , 
02-Aug-22,0,4.9, , , , , , 
03-Aug-22,0,0.4, , , , , , 
04-Aug-22,0,0.9, , , , , , 
05-Aug-22,0,0, , , , , , 
06-Aug-22,0,0, , , , , , 
07-Aug-22,0,0, , , , , , 
08-Aug-22,0,0, , , , , , 
09-Aug-22,0,0, , , , , , 
10-Aug-22,0,0, , , , , , 
11-Aug-22,0,0, , , , , , 
12-Aug-22,0,0, , , , , , 
13-Aug-22,0,0, , , , , , 
14-Aug-22,4,0, , , , , , 
15-Aug-22,0,0, , , , , , 
16-Aug-22,0,0, , , , , , 
17-Aug-22,0,1.4, , , , , , 
18-Aug-22,0,2.5, , , , , , 
19-Aug-22,0,13, , , , , , 
20-Aug-22,4,0, , , , , , 
21-Aug-22,0,1.1, , , , , , 
22-Aug-22,0,2.9, , , , , , 
23-Aug-22,4,0, , , , , , 
24-Aug-22,4,0, , , , , , 
25-Aug-22,0,6.3, , , , , , 
26-Aug-22,0,1.3, , , , , , 
27-Aug-22,0,0, , , , , , 
28-Aug-22,0,0, , , , , , 
29-Aug-22,0,0, , , , , , 
30-Aug-22,0,0, , , , , , 
31-Aug-22,0,0, , , , , , 
01-Sep-22,0,1.7, , , , , , 
02-Sep-22,0,28.3, , , , , , 
03-Sep-22,0,11, , , , , , 
04-Sep-22,0,4.9, , , , , , 
05-Sep-22,0,1.1, , , , , , 
06-Sep-22,0,1.6, , , , , , 
07-Sep-22,0,2, , , , , , 
08-Sep-22,0,0, , , , , , 
09-Sep-22,4,0, , , , , , 
10-Sep-22,0,0.1, , , , , , 
11-Sep-22,0,0.5, , , , , , 
12-Sep-22,4,0, , , , , , 
13-Sep-22,0,0, , , , , , 
14-Sep-22,0,0, , , , , , 
15-Sep-22,4,0, , , , , , 
16-Sep-22,0,0, , , , , , 
17-Sep-22,0,0, , , , , , 
18-Sep-22,0,0, , , , , , 
19-Sep-22,0,0, , , , , , 
20-Sep-22,0,0.1, , , , , , 
21-Sep-22,0,20.9, , , , , , 
22-Sep-22,0,0.9, , , , , , 
23-Sep-22,4,0, , , , , , 
24-Sep-22,4,0, , , , , , 
25-Sep-22,0,0.5, , , , , , 
26-Sep-22,0,3.4, , , , , , 
27-Sep-22,0,10.5, , , , , , 
28-Sep-22,0,1.6, , , , , , 
29-Sep-22,0,29.6, , , , , , 
30-Sep-22,0,7.3, , , , , , 
01-Oct-22,0,6.2, , , , , , 
02-Oct-22,0,1.9, , , , , , 
03-Oct-22,0,28.5, , , , , , 
04-Oct-22,0,20.1, , , , , , 
05-Oct-22,0,5.7, , , , , , 
06-Oct-22,0,26.5, , , , , , 
07-Oct-22,0,1.3, , , , , , 
08-Oct-22,0,2.9, , , , , , 
09-Oct-22,0,1.5, , , , , , 
10-Oct-22,0,0, , , , , , 
11-Oct-22,0,16.5, , , , , , 
12-Oct-22,0,0.3, , , , , , 
13-Oct-22,0,10, , , , , , 
14-Oct-22,0,16.4, , , , , , 
15-Oct-22,0,4.5, , , , , , 
16-Oct-22,0,11, , , , , , 
17-Oct-22,0,1.5, , , , , , 
18-Oct-22,0,4.4, , , , , , 
19-Oct-22,0,5.1, , , , , , 
20-Oct-22,1,0.3, , , , , , 
21-Oct-22,1,4.3, , , , , , 
22-Oct-22,0,1, , , , , , 
23-Oct-22,0,12.2, , , , , , 
24-Oct-22,0,2.2, , , , , , 
25-Oct-22,1,16.2, , , , , , 
26-Oct-22,1,1.8, , , , , , 
27-Oct-22,0,3.7, , , , , , 
28-Oct-22,0,6.7, , , , , , 
29-Oct-22,0,3.6, , , , , , 
30-Oct-22,0,8.4, , , , , , 
31-Oct-22,0,1.1, , , , , , 
01-Nov-22,0,25, , , , , , 
02-Nov-22,0,6.5, , , , , , 
03-Nov-22,1,3.4, , , , , , 
04-Nov-22,1,4.7, , , , , , 
05-Nov-22,0,18.3, , , , , , 
06-Nov-22,0,8.9, , , , , , 
07-Nov-22,0,9.5, , , , , , 
08-Nov-22,0,6, , , , , , 
09-Nov-22,0,3.1, , , , , , 
10-Nov-22,0,16.7, , , , , , 
11-Nov-22,0,2.6, , , , , , 
12-Nov-22,0,1.7, , , , , , 
13-Nov-22,0,8.1, , , , , , 
14-Nov-22,0,5.4, , , , , , 
15-Nov-22,0,2.6, , , , , , 
16-Nov-22,0,0.2, , , , , , 
17-Nov-22,0,4.3, , , , , , 
18-Nov-22,1,2, , , , , , 
19-Nov-22,0,7.7, , , , , , 
20-Nov-22,0,8.5, , , , , , 
21-Nov-22,0,4.8, , , , , , 
22-Nov-22,0,9.2, , , , , , 
23-Nov-22,0,8.9, , , , , , 
24-Nov-22,0,6.6, , , , , , 
25-Nov-22,0,4.3, , , , , , 
26-Nov-22,0,7.4, , , , , , 
27-Nov-22,0,7.8, , , , , , 
28-Nov-22,0,1.2, , , , , , 
29-Nov-22,0,2.4, , , , , , 
30-Nov-22,0,0.7, , , , , , 
01-Dec-22,0,0.2, , , , , , 
02-Dec-22,0,0, , , , , , 
03-Dec-22,0,0, , , , , , 
04-Dec-22,0,0, , , , , , 
05-Dec-22,0,0, , , , , , 
06-Dec-22,0,2.2, , , , , , 
07-Dec-22,0,4.6, , , , , , 
08-Dec-22,1,4.3, , , , , , 
09-Dec-22,1,8.3, , , , , , 
10-Dec-22,0,1.5, , , , , , 
11-Dec-22,0,6, , , , , , 
12-Dec-22,0,1.9, , , , , , 
13-Dec-22,0,0, , , , , , 
14-Dec-22,0,1.8, , , , , , 
15-Dec-22,1,0.9, , , , , , 
16-Dec-22,1,7.4, , , , , , 
17-Dec-22,0,0.9, , , , , , 
18-Dec-22,0,10.3, , , , , , 
19-Dec-22,0,7.2, , , , , , 
20-Dec-22,0,8.5, , , , , , 
21-Dec-22,0,3.1, , , , , , 
22-Dec-22,0,2.7, , , , , , 
23-Dec-22,0,12.1, , , , , , 
24-Dec-22,0,44.4, , , , , , 
25-Dec-22,0,22.6, , , , , , 
26-Dec-22,0,7, , , , , , 
27-Dec-22,0,8.9, , , , , , 
28-Dec-22,0,5.7, , , , , , 
29-Dec-22,0,18.5, , , , , , 
30-Dec-22,0,0.3, , , , , , 
31-Dec-22,4,0, , , , , , 
01-Jan-23,0,0.6, , , , , , 
02-Jan-23,0,8.5, , , , , , 
03-Jan-23,0,9.6, , , , , , 
04-Jan-23,0,2.6, , , , , , 
05-Jan-23,0,3, , , , , , 
06-Jan-23,0,6.8, , , , , , 
07-Jan-23,0,13.5, , , , , , 
08-Jan-23,0,5.3, , , , , , 
09-Jan-23,0,12.5, , , , , , 
10-Jan-23,0,12.2, , , , , , 
11-Jan-23,0,11.9, , , , , , 
12-Jan-23,0,6.2, , , , , , 
13-Jan-23,0,10.1, , , , , , 
14-Jan-23,0,6.9, , , , , , 
15-Jan-23,0,1.8, , , , , , 
16-Jan-23,4,0, , , , , , 
17-Jan-23,0,4.6, , , , , , 
18-Jan-23,0,2, , , , , , 
19-Jan-23,0,0.2, , , , , , 
20-Jan-23,0,0.4, , , , , , 
21-Jan-23,0,10.1, , , , , , 
22-Jan-23,0,0.4, , , , , , 
23-Jan-23,0,0.4, , , , , , 
24-Jan-23,0,1.2, , , , , , 
25-Jan-23,4,0, , , , , , 
26-Jan-23,0,0, , , , , , 
27-Jan-23,0,4, , , , , , 
28-Jan-23,4,0, , , , , , 
29-Jan-23,0,0.3, , , , , , 
30-Jan-23,0,1.5, , , , , , 
31-Jan-23,0,1.6, , , , , , 
